,CustomerID,TenureMonths,MonthlyCharges,ContractType,InternetService,PaymentMethod,Churn,Churn_Flag
2218,CUST110782,20,108.56,One year,DSL,Electronic check,no,0
2219,CUST108145,22,71.58,Month-to-month,Fiber optic,Electronic check,no,0
2220,CUST100092,11,80.59,Month-to-month,No,Bank transfer,yes,1
2221,CUST101908,20,38.85,Month-to-month,No,Electronic check,no,0
2222,CUST102428,41,62.06,Month-to-month,Fiber optic,Bank transfer,no,0
2223,CUST109720,10,76.92,Two year,Fiber optic,Mailed check,no,0
2224,CUST101871,75,89.5,Month-to-month,Fiber optic,Bank transfer,no,0
2225,CUST108246,14,104.28,Month-to-month,Fiber optic,Credit card,no,0
2226,CUST101797,10,113.98,Month-to-month,DSL,Credit card,no,0
2227,CUST105992,75,69.33,Month-to-month,DSL,Bank transfer,yes,1
2228,CUST106203,17,52.68,Two year,DSL,Credit card,no,0
2229,CUST101209,4,47.54,Month-to-month,Fiber optic,Mailed check,yes,1
2230,CUST100070,17,101.09,Two year,Fiber optic,Mailed check,no,0
2231,CUST110263,17,73.93,Month-to-month,Fiber optic,Bank transfer,no,0
2232,CUST105452,35,70.06,One year,Fiber optic,Bank transfer,nan,0
2233,CUST103155,12,68.73,Two year,Fiber optic,Bank transfer,yes,1
2234,CUST104431,17,90.56,Two year,Fiber optic,Credit card,no,0
2235,CUST110792,11,70.06,Month-to-month,DSL,Electronic check,no,0
2236,CUST102454,24,54.0,Month-to-month,No,,no,0
2237,CUST109693,20,79.05,Two year,Fiber optic,Electronic check,no,0
2238,CUST106432,5,102.09,One year,DSL,electronic check,yes,1
2239,CUST108787,10,102.69,One year,DSL,Bank transfer,no,0
2240,CUST104977,24,84.22,Month-to-month,Fiber optic,Electronic check,no,0
2241,CUST105689,11,49.17,One year,DSL,Bank transfer,no,0
2242,CUST103627,19,54.96,One year,,Mailed check,no,0
2243,CUST104685,20,106.05,Month-to-month,No,Bank transfer,yes,1
2244,CUST108915,27,78.68,Two year,Fiber optic,Electronic check,no,0
2245,CUST105860,93,53.85,Month-to-month,Fiber optic,Credit card,yes,1
2246,CUST102848,80,30.25,Month-to-month,Fiber optic,Bank transfer,yes,1
2247,CUST110702,8,71.45,One year,DSL,Credit card,yes,1
2248,CUST104496,7,60.03,Two year,Fiber optic,Credit card,no,0
2249,CUST105529,45,34.53,One year,Fiber optic,Mailed check,no,0
2250,CUST105128,67,23.17,One year,DSL,Mailed check,no,0
2251,CUST104726,27,116.18,Month-to-month,No,Electronic check,no,0
2252,CUST109685,9,47.86,Month-to-month,DSL,Bank transfer,no,0
2253,CUST106738,16,71.64,Month-to-month,DSL,Electronic check,no,0
2254,CUST101777,54,85.66,Two year,Fiber optic,Bank transfer,yes,1
2255,CUST109212,33,92.06,Two year,Fiber optic,Electronic check,no,0
2256,CUST110552,33,110.26,Month-to-month,DSL,Mailed check,no,0
2257,CUST105017,41,54.84,Month-to-month,Fiber optic,Electronic check,no,0
2258,CUST101539,17,54.65,Month-to-month,DSL,Credit card,no,0
2259,CUST104362,44,70.4,Month-to-month,DSL,Electronic check,no,0
2260,CUST100754,15,93.21,Month-to-month,DSL,electronic check,yes,1
2261,CUST103907,33,28.78,Two year,Fiber optic,Bank transfer,no,0
2262,CUST101197,23,70.06,Month-to-month,No,Credit card,no,0
2263,CUST103078,20,69.87,Two year,Fiber optic,Mailed check,nan,0
2265,CUST107109,12,21.77,Month-to-month,No,Mailed check,no,0
2266,CUST107325,20,60.9,Two year,Fiber optic,Credit card,no,0
2267,CUST101061,56,58.83,Month-to-month,DSL,Bank transfer,no,0
2268,CUST100352,24,69.78,Month-to-month,Fiber optic,Mailed check,no,0
2269,CUST107929,14,75.46,One year,Fiber optic,Mailed check,no,0
2270,CUST106248,40,88.33,Month-to-month,,Credit card,no,0
2271,CUST109251,11,34.17,Month-to-month,No,Bank transfer,no,0
2272,CUST104427,15,21.53,Month-to-month,DSL,Electronic check,no,0
2273,CUST108822,20,21.86,Month-to-month,DSL,Mailed check,no,0
2274,CUST106242,39,44.66,Month-to-month,Fiber optic,Mailed check,yes,1
2275,CUST103183,12,100.69,Month-to-month,Fiber optic,electronic check,no,0
2276,CUST107372,32,75.71,Month-to-month,,Mailed check,no,0
2277,CUST105990,25,45.04,Two year,DSL,,no,0
2278,CUST108784,46,34.45,One year,,Credit card,no,0
2279,CUST104507,34,34.52,Two year,DSL,Mailed check,yes,1
2280,CUST107764,72,110.95,One year,,,no,0
2281,CUST110495,14,70.06,,DSL,Credit card,no,0
2282,CUST104499,3,38.74,One year,No,Electronic check,no,0
2283,CUST103141,48,24.06,Month-to-month,DSL,Credit card,no,0
2284,CUST106346,0,115.78,Two year,DSL,Bank transfer,no,0
2285,CUST101016,22,82.53,Two year,No,Electronic check,yes,1
2286,CUST109953,28,114.01,Two year,Fiber optic,Bank transfer,no,0
2287,CUST103895,39,90.56,Month-to-month,DSL,Mailed check,no,0
2288,CUST109757,10,81.71,,DSL,Credit card,no,0
2289,CUST104799,20,21.97,Month-to-month,DSL,Bank transfer,yes,1
2290,CUST101523,36,33.1,,Fiber optic,Bank transfer,yes,1
2291,CUST105424,6,26.63,Month-to-month,Fiber optic,Electronic check,yes,1
2292,CUST101133,28,96.98,Month-to-month,Fiber optic,Bank transfer,no,0
2293,CUST107479,47,56.74,Month-to-month,Fiber optic,Mailed check,no,0
2294,CUST102512,27,72.25,Two year,Fiber optic,Electronic check,yes,1
2295,CUST110096,48,54.56,Two year,,Bank transfer,nan,0
2296,CUST108391,2,39.15,Month-to-month,DSL,Bank transfer,yes,1
2297,CUST105981,15,22.17,Two year,Fiber optic,Credit card,no,0
2298,CUST109234,4,20.1,Month-to-month,DSL,Credit card,no,0
2299,CUST105854,17,94.82,One year,No,Mailed check,yes,1
2300,CUST109455,4,87.65,One year,Fiber optic,Credit card,no,0
2301,CUST101408,14,110.54,Month-to-month,DSL,Electronic check,yes,1
2302,CUST110763,20,70.06,month to month,Fiber optic,Bank transfer,no,0
2303,CUST100583,11,22.7,Month-to-month,,Electronic check,no,0
2304,CUST104682,15,52.97,Month-to-month,Fiber optic,Electronic check,yes,1
2305,CUST103442,24,91.74,month to month,DSL,Bank transfer,no,0
2306,CUST107486,43,65.84,One year,No,Bank transfer,yes,1
2307,CUST105878,22,94.54,Month-to-month,,Credit card,no,0
2308,CUST108645,9,52.14,One year,Fiber optic,Bank transfer,no,0
2309,CUST107442,2,31.06,Month-to-month,No,Credit card,no,0
2310,CUST105626,25,118.92,One year,Fiber optic,Bank transfer,yes,1
2311,CUST107361,16,58.13,Month-to-month,DSL,Electronic check,no,0
2312,CUST101752,18,58.74,Month-to-month,Fiber optic,Credit card,yes,1
2313,CUST104493,13,112.57,Two year,No,Electronic check,yes,1
2314,CUST109318,31,107.41,One year,Fiber optic,Bank transfer,nan,0
2315,CUST101165,7,102.93,Month-to-month,,Credit card,nan,0
2316,CUST108895,43,64.09,One year,DSL,Mailed check,yes,1
2317,CUST106164,21,70.06,Month-to-month,Fiber optic,Bank transfer,no,0
2318,CUST102507,34,93.07,Month-to-month,Fiber optic,Mailed check,nan,0
2319,CUST103138,11,102.05,Two year,Fiber optic,Bank transfer,yes,1
2320,CUST107373,8,81.13,Month-to-month,,Credit card,no,0
2321,CUST108728,14,68.82,Month-to-month,DSL,Credit card,yes,1
2322,CUST100384,46,21.19,One year,Fiber optic,Mailed check,no,0
2323,CUST104965,10,70.06,One year,Fiber optic,Electronic check,no,0
2324,CUST108867,19,38.55,One year,No,Mailed check,yes,1
2325,CUST110045,29,47.45,Month-to-month,No,Mailed check,no,0
2326,CUST109708,59,94.62,One year,No,Bank transfer,no,0
2327,CUST103433,5,79.85,Month-to-month,DSL,Electronic check,yes,1
2328,CUST107763,13,74.05,Month-to-month,DSL,Credit card,no,0
2329,CUST105325,14,96.12,Month-to-month,Fiber optic,Mailed check,no,0
2330,CUST107613,38,51.58,Month-to-month,DSL,Mailed check,no,0
2331,CUST104916,15,119.17,Two year,No,Mailed check,no,0
2332,CUST100820,23,60.05,Month-to-month,Fiber optic,Mailed check,no,0
2333,CUST106886,14,82.22,Month-to-month,DSL,electronic check,yes,1
2334,CUST103578,31,73.36,Month-to-month,No,Mailed check,no,0
2335,CUST108661,12,68.56,One year,Fiber optic,Credit card,yes,1
2336,CUST105221,13,114.82,One year,DSL,Electronic check,yes,1
2337,CUST102160,30,60.55,One year,DSL,Credit card,no,0
2338,CUST108671,15,74.86,Month-to-month,No,Electronic check,no,0
2339,CUST100208,19,36.35,Month-to-month,DSL,electronic check,yes,1
2340,CUST108932,18,82.18,One year,No,Electronic check,nan,0
2341,CUST103534,21,101.69,One year,DSL,Credit card,yes,1
2342,CUST107186,20,70.06,One year,DSL,Mailed check,no,0
2343,CUST109164,9,88.26,Month-to-month,Fiber optic,Mailed check,no,0
2344,CUST109872,17,23.05,Month-to-month,No,Credit card,no,0
2345,CUST102723,5,47.88,Two year,Fiber optic,electronic check,yes,1
2346,CUST100927,27,104.98,Two year,Fiber optic,Bank transfer,no,0
2347,CUST100079,21,59.01,Month-to-month,DSL,Mailed check,no,0
2348,CUST105524,20,25.67,One year,Fiber optic,Mailed check,no,0
2349,CUST110887,9,31.0,Two year,Fiber optic,Electronic check,yes,1
2350,CUST100303,34,27.94,Month-to-month,DSL,Electronic check,no,0
2351,CUST108925,18,100.7,Two year,DSL,Credit card,yes,1
2352,CUST105968,15,81.56,Two year,Fiber optic,Mailed check,nan,0
2353,CUST110903,42,22.3,Month-to-month,DSL,Electronic check,no,0
2354,CUST100347,8,36.91,Month-to-month,No,Mailed check,no,0
2355,CUST107455,63,33.38,Two year,Fiber optic,Electronic check,nan,0
2356,CUST103878,20,73.26,Month-to-month,Fiber optic,Bank transfer,yes,1
2357,CUST100675,20,27.47,Month-to-month,Fiber optic,Bank transfer,no,0
2358,CUST106610,36,71.11,Month-to-month,No,Electronic check,no,0
2359,CUST107805,32,49.53,Two year,Fiber optic,Electronic check,no,0
2360,CUST106353,42,49.44,Two year,DSL,Credit card,no,0
2361,CUST110817,37,42.18,Month-to-month,Fiber optic,Bank transfer,no,0
2362,CUST108913,6,89.14,Month-to-month,,Mailed check,yes,1
2363,CUST105669,21,70.06,Month-to-month,Fiber optic,Electronic check,no,0
2364,CUST103545,11,97.67,Month-to-month,DSL,Credit card,no,0
2365,CUST110538,26,24.01,One year,Fiber optic,Credit card,no,0
2366,CUST104600,12,23.3,Month-to-month,Fiber optic,electronic check,yes,1
2367,CUST108729,32,93.14,Two year,No,Credit card,no,0
2368,CUST102583,12,55.85,Two year,Fiber optic,Electronic check,no,0
2369,CUST110170,26,103.77,One year,DSL,Electronic check,no,0
2370,CUST108044,39,39.96,Two year,Fiber optic,Electronic check,no,0
2371,CUST109821,25,115.32,One year,No,Bank transfer,yes,1
2372,CUST101264,25,42.61,One year,DSL,Bank transfer,no,0
2373,CUST110814,10,111.22,One year,DSL,Electronic check,no,0
2374,CUST108032,9,104.6,One year,Fiber optic,Electronic check,no,0
2375,CUST100416,12,64.0,Month-to-month,DSL,Electronic check,no,0
2376,CUST110038,18,112.94,Two year,DSL,Mailed check,yes,1
2377,CUST110269,15,115.32,Month-to-month,Fiber optic,Electronic check,yes,1
2379,CUST109792,5,35.92,Two year,DSL,Credit card,yes,1
2380,CUST105809,4,31.17,One year,Fiber optic,Mailed check,no,0
2381,CUST103842,63,46.71,Month-to-month,,Electronic check,yes,1
2382,CUST102557,20,101.02,Two year,DSL,Bank transfer,yes,1
2383,CUST108901,9,70.06,Month-to-month,Fiber optic,Mailed check,no,0
2384,CUST107173,67,37.25,One year,,Electronic check,no,0
2385,CUST100101,27,83.56,Month-to-month,Fiber optic,Mailed check,no,0
2386,CUST110292,50,44.82,Month-to-month,DSL,Credit card,yes,1
2387,CUST100385,2,83.75,Month-to-month,Fiber optic,Electronic check,no,0
2388,CUST108884,46,91.27,Month-to-month,Fiber optic,Mailed check,nan,0
2389,CUST107124,3,93.53,Two year,,Electronic check,no,0
2390,CUST108000,12,62.4,Two year,Fiber optic,Mailed check,yes,1
2391,CUST106721,17,65.8,One year,Fiber optic,Mailed check,no,0
2392,CUST108017,20,31.01,One year,DSL,Credit card,no,0
2393,CUST108562,9,9999.0,Two year,No,Credit card,no,0
2394,CUST107123,10,115.05,Month-to-month,Fiber optic,Credit card,no,0
2395,CUST108229,6,85.39,Two year,DSL,Electronic check,no,0
2396,CUST101966,31,111.82,One year,DSL,Credit card,no,0
2397,CUST101771,27,27.08,Two year,DSL,Mailed check,no,0
2398,CUST104625,23,101.75,Month-to-month,DSL,,no,0
2399,CUST103542,27,26.8,,DSL,Electronic check,no,0
2400,CUST100366,8,70.06,Month-to-month,DSL,Bank transfer,no,0
2401,CUST102432,36,71.89,Month-to-month,Fiber optic,Electronic check,no,0
2402,CUST109887,10,70.06,month to month,No,Bank transfer,no,0
2403,CUST110968,21,59.43,month to month,DSL,Bank transfer,no,0
2404,CUST108253,34,106.44,Two year,Fiber optic,Mailed check,no,0
2405,CUST102105,4,23.0,Month-to-month,DSL,Electronic check,no,0
2406,CUST105795,14,54.59,Month-to-month,Fiber optic,Electronic check,yes,1
2407,CUST101810,36,98.04,Month-to-month,No,Bank transfer,yes,1
2408,CUST100404,4,27.88,month to month,Fiber optic,Electronic check,yes,1
2409,CUST110060,10,83.92,One year,Fiber optic,Bank transfer,no,0
2410,CUST107037,5,52.29,,Fiber optic,Bank transfer,no,0
2411,CUST102416,22,108.86,Month-to-month,No,Bank transfer,nan,0
2412,CUST105371,18,91.54,One year,,Electronic check,yes,1
2413,CUST106261,40,36.77,Month-to-month,Fiber optic,Mailed check,yes,1
2414,CUST104524,31,76.59,Month-to-month,Fiber optic,Mailed check,no,0
2415,CUST105418,13,40.83,Month-to-month,DSL,,nan,0
2416,CUST107172,4,87.48,Month-to-month,Fiber optic,Credit card,no,0
2417,CUST104206,9,51.32,One year,DSL,Electronic check,no,0
2418,CUST102159,15,116.09,Two year,Fiber optic,Credit card,yes,1
2419,CUST105932,26,105.14,Month-to-month,Fiber optic,Mailed check,no,0
2420,CUST103633,22,69.69,Two year,Fiber optic,Electronic check,no,0
2421,CUST110072,20,85.95,Month-to-month,,Credit card,nan,0
2422,CUST108759,36,49.44,One year,DSL,Credit card,nan,0
2423,CUST101778,3,53.22,Month-to-month,No,Electronic check,no,0
2424,CUST109591,34,102.49,One year,Fiber optic,Credit card,no,0
2425,CUST107688,42,73.78,Two year,DSL,Electronic check,nan,0
2426,CUST108455,6,86.66,Month-to-month,DSL,Electronic check,nan,0
2427,CUST100788,8,87.71,Two year,DSL,,yes,1
2428,CUST106959,20,22.57,One year,No,,no,0
2429,CUST101457,27,28.13,One year,Fiber optic,Credit card,no,0
2430,CUST105477,16,70.06,Two year,DSL,Bank transfer,no,0
2431,CUST108993,17,108.88,Month-to-month,DSL,Electronic check,no,0
2432,CUST106107,25,52.79,One year,Fiber optic,Mailed check,yes,1
2433,CUST104199,53,48.75,Month-to-month,Fiber optic,Electronic check,no,0
2434,CUST107862,29,20.84,,DSL,Credit card,no,0
2435,CUST106504,49,79.0,Two year,Fiber optic,Mailed check,yes,1
2436,CUST105793,5,34.1,Month-to-month,DSL,Electronic check,no,0
2437,CUST107689,28,107.21,One year,,Mailed check,no,0
2438,CUST106920,18,107.03,Month-to-month,Fiber optic,Mailed check,yes,1
2439,CUST106289,14,118.58,Two year,Fiber optic,Electronic check,no,0
2440,CUST108619,25,99.69,Month-to-month,Fiber optic,Electronic check,no,0
2441,CUST103761,8,88.36,,Fiber optic,Mailed check,yes,1
2442,CUST101182,33,41.81,One year,Fiber optic,Bank transfer,yes,1
2443,CUST103266,31,74.45,Month-to-month,Fiber optic,Mailed check,no,0
2444,CUST108545,51,70.25,Month-to-month,Fiber optic,,no,0
2445,CUST101216,16,36.9,Two year,DSL,Electronic check,yes,1
2446,CUST106936,23,48.63,Month-to-month,No,Credit card,nan,0
2447,CUST103307,25,82.72,Two year,No,Electronic check,yes,1
2448,CUST110144,51,105.88,Two year,Fiber optic,Credit card,no,0
2449,CUST107138,11,69.39,One year,DSL,Credit card,yes,1
2450,CUST107947,20,104.87,Month-to-month,No,Mailed check,no,0
2451,CUST101540,16,107.86,Month-to-month,DSL,,no,0
2452,CUST108610,11,91.1,Two year,DSL,Credit card,yes,1
2453,CUST104695,40,111.76,Two year,No,,no,0
2454,CUST100272,16,29.13,One year,DSL,,no,0
2455,CUST110560,12,80.66,Month-to-month,No,Mailed check,no,0
2456,CUST103825,20,24.38,Month-to-month,DSL,Bank transfer,no,0
2457,CUST100777,32,55.73,Month-to-month,DSL,Mailed check,no,0
2458,CUST102957,1,75.6,Month-to-month,DSL,Electronic check,no,0
2459,CUST102028,17,86.09,Month-to-month,Fiber optic,Bank transfer,yes,1
2460,CUST102004,5,70.06,Month-to-month,DSL,Credit card,no,0
2461,CUST109481,18,48.35,One year,No,Credit card,no,0
2462,CUST108067,9,71.41,Month-to-month,DSL,Electronic check,no,0
2463,CUST104385,10,21.8,One year,Fiber optic,Mailed check,no,0
2464,CUST104368,20,30.47,,DSL,Bank transfer,no,0
2465,CUST104940,20,32.73,Month-to-month,DSL,Bank transfer,yes,1
2466,CUST104688,23,50.94,One year,No,Electronic check,yes,1
2467,CUST102369,4,49.39,Month-to-month,DSL,Bank transfer,no,0
2468,CUST109814,11,36.16,Two year,No,Credit card,yes,1
2469,CUST109632,11,67.39,Month-to-month,DSL,Credit card,yes,1
2470,CUST110455,20,70.06,Month-to-month,Fiber optic,Credit card,yes,1
2471,CUST105898,40,67.06,Month-to-month,No,Mailed check,no,0
2472,CUST109560,13,110.47,One year,DSL,Credit card,no,0
2473,CUST110940,33,85.3,Two year,Fiber optic,Credit card,nan,0
2474,CUST105220,20,32.39,,DSL,Mailed check,no,0
2475,CUST103011,9,57.7,Month-to-month,Fiber optic,Electronic check,yes,1
2476,CUST108433,11,77.65,One year,No,Bank transfer,yes,1
2477,CUST105492,17,65.72,Month-to-month,DSL,Mailed check,no,0
2478,CUST101556,14,52.86,Month-to-month,Fiber optic,Bank transfer,nan,0
2479,CUST100321,17,101.65,Month-to-month,No,Bank transfer,no,0
2480,CUST107114,35,53.86,One year,Fiber optic,Electronic check,yes,1
2481,CUST103041,1,26.5,One year,DSL,Bank transfer,no,0
2482,CUST109069,5,100.13,month to month,Fiber optic,Credit card,nan,0
2483,CUST107391,11,91.7,One year,Fiber optic,Bank transfer,no,0
2484,CUST109282,14,70.06,Two year,No,Mailed check,no,0
2485,CUST107047,8,73.47,Month-to-month,Fiber optic,Bank transfer,no,0
2486,CUST100487,51,57.31,Two year,No,Mailed check,no,0
2487,CUST107225,25,79.29,One year,No,Credit card,no,0
2488,CUST105985,22,69.85,One year,No,Credit card,no,0
2489,CUST100619,15,117.9,,DSL,Credit card,no,0
2490,CUST105254,5,72.35,Two year,Fiber optic,Mailed check,yes,1
2491,CUST105206,12,41.83,Month-to-month,Fiber optic,Electronic check,no,0
2492,CUST104848,44,104.53,Month-to-month,Fiber optic,Electronic check,no,0
2493,CUST104751,31,56.28,Month-to-month,DSL,Mailed check,no,0
2494,CUST101130,23,90.05,Two year,Fiber optic,Mailed check,no,0
2495,CUST104372,85,70.06,One year,Fiber optic,Credit card,no,0
2496,CUST100762,34,71.32,Month-to-month,DSL,Electronic check,no,0
2497,CUST103363,9,98.2,Two year,No,Mailed check,yes,1
2498,CUST101826,20,37.16,Month-to-month,,Bank transfer,yes,1
2499,CUST108468,19,87.77,Month-to-month,DSL,Bank transfer,no,0
2500,CUST106549,20,71.94,Month-to-month,No,Electronic check,no,0
2501,CUST108448,15,53.3,Two year,Fiber optic,Mailed check,nan,0
2502,CUST103020,16,53.11,Two year,Fiber optic,Mailed check,yes,1
2503,CUST107728,10,113.78,Month-to-month,No,,no,0
2504,CUST105218,20,40.31,One year,Fiber optic,Mailed check,no,0
2505,CUST109364,5,82.34,Month-to-month,Fiber optic,Credit card,no,0
2506,CUST109429,15,42.34,Month-to-month,DSL,Electronic check,yes,1
2507,CUST109029,86,48.25,Two year,No,Bank transfer,no,0
2508,CUST108771,35,56.52,Month-to-month,DSL,Mailed check,yes,1
2509,CUST110929,6,30.67,Month-to-month,Fiber optic,Electronic check,yes,1
2510,CUST110749,9,97.72,Two year,Fiber optic,Credit card,no,0
2511,CUST105395,26,104.66,One year,Fiber optic,Electronic check,yes,1
2512,CUST102514,36,40.82,Month-to-month,DSL,Mailed check,yes,1
2513,CUST102435,15,106.19,Month-to-month,Fiber optic,Bank transfer,no,0
2514,CUST103772,33,115.82,One year,No,Credit card,no,0
2515,CUST101324,42,70.06,Month-to-month,DSL,Mailed check,nan,0
2516,CUST100284,20,119.3,Month-to-month,Fiber optic,Mailed check,no,0
2517,CUST110513,4,118.1,Month-to-month,DSL,Electronic check,yes,1
2518,CUST105201,35,118.66,Month-to-month,DSL,Mailed check,no,0
2519,CUST107132,20,105.67,Month-to-month,Fiber optic,Credit card,no,0
2520,CUST108339,23,36.6,One year,Fiber optic,Mailed check,no,0
2521,CUST105875,16,114.52,Month-to-month,No,Mailed check,yes,1
2522,CUST101042,35,89.04,One year,No,Bank transfer,yes,1
2523,CUST107318,28,82.43,Month-to-month,Fiber optic,Mailed check,nan,0
2524,CUST108725,13,31.17,One year,DSL,Electronic check,yes,1
2525,CUST110966,25,110.62,Two year,DSL,Electronic check,no,0
2526,CUST106399,35,93.59,One year,Fiber optic,Mailed check,no,0
2527,CUST110230,26,86.2,Two year,Fiber optic,Credit card,no,0
2528,CUST106032,30,70.06,Month-to-month,Fiber optic,Mailed check,no,0
