CustomerID,TenureMonths,MonthlyCharges,ContractType,InternetService,PaymentMethod,Churn
CUST104058,16.0,53.93,Two year,Fiber optic,Mailed check,No
CUST109798,12.0,36.42,One year,DSL,Credit card, yes
CUST101006,21.0,118.08,Month-to-month,Fiber optic,Mailed check,No
CUST107409,4.0,52.34,Two year,DSL,Bank transfer,No
CUST107419,9.0,42.71,,Fiber optic,Electronic check,No
CUST101240,48.0,58.1,Two year,DSL,Mailed check,Yes
CUST109603,12.0,64.03,month to month,Fiber optic,Credit card,No
CUST102098,30.0,55.05,One year,No,Bank transfer,Yes
CUST104017,49.0,36.71,One year,Fiber optic,Credit card,No
CUST109378,0.0,9999.0,Two year,Fiber optic,Mailed check,Yes
CUST102093,15.0,115.46,Month-to-month,DSL,Bank transfer,No
CUST105015,27.0,63.95,Two year,DSL,Mailed check,No
CUST106743,21.0,84.36,One year,DSL,Electronic check,No
CUST100383,53.0,89.69,,No,Electronic check,
CUST100805,2.0,31.17,Month-to-month,Fiber optic,Credit card,No
CUST105356,26.0,109.21,One year,Fiber optic,Electronic check,No
CUST102612,6.0,67.47,Month-to-month,Fiber optic,Credit card,Yes
CUST100226,9.0,90.26,Month-to-month,DSL,Electronic check,Yes
CUST100494,14.0,80.76,Month-to-month,Fiber optic, electronic check ,No
CUST107629,75.0,48.16,Two year,No,Bank transfer,No
CUST107481,5.0,102.0,Month-to-month,DSL,Credit card,NO 
CUST101686,12.0,67.83,Month-to-month,DSL,Mailed check,No
CUST101955,9.0,50.78,Month-to-month,Fiber optic,Mailed check,Yes
CUST108189,13.0,108.59,Month-to-month,DSL,Mailed check,No
CUST104184,26.0,77.22,Month-to-month,DSL,Bank transfer,No
CUST108774,46.0,115.35,One year,Fiber optic,Mailed check,No
CUST109596,9.0,25.5,,Fiber optic,,No
CUST109032,25.0,81.49,Two year,DSL,Electronic check,No
CUST103366,23.0,,Month-to-month,Fiber optic,Mailed check,No
CUST109034,7.0,72.42,Two year,Fiber optic,Electronic check,No
CUST102662,9.0,73.49,Two year,DSL,Bank transfer,No
CUST104119,18.0,102.74,Two year,Fiber optic,Credit card,No
CUST110167,5.0,37.24,Month-to-month,Fiber optic,Electronic check,No
CUST104518,21.0,111.07,One year,Fiber optic,Mailed check,
CUST101376,25.0,22.66,Month-to-month,No,Electronic check,No
CUST107454,25.0,94.25,Two year,Fiber optic,Electronic check,Yes
CUST106122,4.0,,,DSL,Bank transfer,No
CUST104896,29.0,51.13,Month-to-month,Fiber optic,Mailed check,No
CUST101031,18.0,107.14,,No,Electronic check,No
CUST109904,16.0,25.02,Month-to-month,Fiber optic,Mailed check,Yes
CUST108853,11.0,99.89,Month-to-month,Fiber optic,Electronic check, yes
CUST108401,6.0,46.02,One year,DSL,Electronic check,Yes
CUST100602,0.0,33.52,Two year,DSL,Mailed check,No
CUST107910,24.0,78.78,Month-to-month,Fiber optic,Mailed check,No
CUST110913,11.0,82.13,One year,Fiber optic,Electronic check,No
CUST100127,29.0,48.3,Month-to-month,DSL,Bank transfer,Yes
CUST101137,14.0,111.41,Two year,DSL,Credit card,No
CUST105908,19.0,53.22,Two year,No,Bank transfer,No
CUST108749,13.0,35.7,Month-to-month,Fiber optic,Credit card, yes
CUST105494,,23.23,Month-to-month,Fiber optic,Mailed check,Yes
CUST101858,8.0,90.0,Month-to-month,DSL,Electronic check,No
CUST106578,26.0,65.28,month to month,DSL,Mailed check,No
CUST110056,11.0,113.21,Two year,Fiber optic,Electronic check, yes
CUST108496,39.0,49.77,One year,DSL,Mailed check,No
CUST101078,,117.12,One year,Fiber optic,Credit card,No
CUST108783,11.0,60.94,One year,DSL,Mailed check,
CUST103211,16.0,79.0,Two year,Fiber optic,Credit card,No
CUST100855,18.0,76.25,Two year,DSL,Mailed check,No
CUST101438,17.0,80.24,Month-to-month,DSL,Electronic check,Yes
CUST108223,38.0,95.01,One year,Fiber optic,Mailed check,No
CUST100312,39.0,75.68,Month-to-month,Fiber optic,Credit card,No
CUST108651,16.0,55.68,Month-to-month,No,Credit card,No
CUST106991,38.0,83.71,One year,Fiber optic,Mailed check,No
CUST105074,29.0,25.06,One year,DSL,Credit card,
CUST107900,,26.36,Two year,Fiber optic,Bank transfer,No
CUST108452,19.0,74.83,,No,Electronic check,No
CUST104490,19.0,,Month-to-month,No,Credit card,No
CUST102140,5.0,21.9,One year,Fiber optic,Credit card,No
CUST108091,29.0,119.11,One year,DSL,Mailed check,No
CUST101719,41.0,117.23,Month-to-month,No,Credit card,Yes
CUST107583,40.0,unknown,Month-to-month,No,Credit card,Yes
CUST100030,25.0,98.62,Two year,DSL,Credit card,NO 
CUST104145,4.0,34.12,Month-to-month,No,Mailed check,No
CUST107079,3.0,,Month-to-month,No,Bank transfer,No
CUST105440,8.0,96.64,One year,Fiber optic,Bank transfer,No
CUST100771,0.0,98.74,Two year,Fiber optic,Electronic check,
CUST101937,19.0,27.49,One year,No,Bank transfer,No
CUST109084,26.0,61.61,Month-to-month,Fiber optic,Bank transfer,No
CUST102938,23.0,113.27,One year,No,Bank transfer,Yes
CUST103168,22.0,96.21,Two year,Fiber optic,Bank transfer,
CUST106992,27.0,9999.0,Two year,No,Electronic check,No
CUST108897,17.0,37.02,Month-to-month,No,,No
CUST107223,28.0,42.95,One year,Fiber optic,Electronic check,NO 
CUST100637,28.0,93.96,Month-to-month,No,Mailed check,No
CUST103240,12.0,37.42,Two year,No,Bank transfer,No
CUST101279,9.0,62.13,Month-to-month,Fiber optic,Bank transfer,No
CUST110755,28.0,104.75,,DSL,Bank transfer,No
CUST105461,24.0,103.38,Two year,No,Credit card,Yes
CUST110639,22.0,69.83,Two year,No,,No
CUST108203,103.0,,Month-to-month,DSL,Credit card,Yes
CUST108164,9.0,40.94,Month-to-month,No,Bank transfer,No
CUST107417,59.0,119.86,Month-to-month,Fiber optic,Credit card,Yes
CUST104056,44.0,61.87,month to month,No,Bank transfer,No
CUST103841,21.0,46.7,Month-to-month,No,Credit card,Yes
CUST100518,20.0,71.49,Month-to-month,Fiber optic,Bank transfer,No
CUST109376,31.0,58.87,Two year,Fiber optic,Electronic check,No
CUST101260,45.0,64.24,Two year,Fiber optic,Mailed check,No
CUST104716,23.0,,One year,Fiber optic, electronic check ,No
CUST101284,14.0,46.18,Two year,DSL,Bank transfer,No
CUST105807,10.0,91.58,One year,Fiber optic,Electronic check,No
CUST109290,15.0,28.7,Month-to-month,DSL,Bank transfer,NO 
CUST103858,16.0,20.98,One year,DSL,Mailed check,No
CUST109147,17.0,unknown,Two year,DSL,,Yes
CUST104288,19.0,21.6,,Fiber optic,Bank transfer,
CUST106906,66.0,67.78,,Fiber optic,Electronic check,No
CUST103398,33.0,100.94,Month-to-month,Fiber optic,Mailed check,Yes
CUST106457,18.0,84.43,Month-to-month,DSL,Mailed check,No
CUST105256,,47.3,Month-to-month,DSL,Bank transfer,No
CUST101607,14.0,23.68,Two year,Fiber optic,Credit card,No
CUST102640,24.0,,Two year,No,Credit card,No
CUST101428,16.0,,Two year,Fiber optic,Credit card,Yes
CUST110091,34.0,110.94,Month-to-month,Fiber optic,Credit card,No
CUST102306,15.0,40.73,Month-to-month,DSL,Mailed check,Yes
CUST106597,12.0,46.58,Month-to-month,Fiber optic,Credit card,No
CUST104008,36.0,113.85,Month-to-month,DSL,Credit card,No
CUST109122,69.0,84.65,Month-to-month,DSL,Bank transfer,No
CUST104753,53.0,83.18,Month-to-month,Fiber optic,Electronic check,No
CUST109648,3.0,39.28,Two year,No,Credit card,No
CUST108561,33.0,73.34,Month-to-month,Fiber optic,Electronic check,No
CUST107904,13.0,62.37,One year,Fiber optic,Electronic check,No
CUST105646,22.0,96.75,Month-to-month,DSL,Electronic check,No
CUST110287,7.0,37.32,Month-to-month,Fiber optic,Bank transfer,Yes
CUST107550,8.0,48.06,Month-to-month,DSL,Credit card,No
CUST106735,8.0,85.84,Two year,,Bank transfer,Yes
CUST100277,30.0,40.6,Two year,No,Electronic check,Yes
CUST104326,29.0,86.49,Month-to-month,Fiber optic,Bank transfer,No
CUST108604,6.0,68.55,One year,Fiber optic,Mailed check,No
CUST101946,8.0,25.42,Month-to-month,No,Bank transfer,
CUST101290,32.0,117.07,Two year,No,Credit card,No
CUST104765,30.0,107.0,Two year,Fiber optic,,No
CUST106313,15.0,59.05,Two year,Fiber optic,Credit card,No
CUST110051,N/A,108.81,One year,Fiber optic,Bank transfer,No
CUST100066,2.0,50.91,,DSL,Credit card,Yes
CUST102825,21.0,95.69,Two year,No,Mailed check,No
CUST109680,52.0,25.11,Month-to-month,,Credit card,No
CUST102087,10.0,79.3,Month-to-month,No,Bank transfer,No
CUST103745,11.0,25.34,Month-to-month,DSL,Electronic check,Yes
CUST104584,13.0,87.81,Month-to-month,Fiber optic,Credit card,No
CUST107250,22.0,102.9,Month-to-month,Fiber optic,Mailed check,No
CUST109545,43.0,59.94,Two year,DSL,Mailed check,Yes
CUST102575,N/A,108.18,Month-to-month,DSL,Mailed check,No
CUST106392,4.0,47.36,Month-to-month,Fiber optic,Bank transfer,Yes
CUST105114,27.0,95.75,,DSL,Credit card,No
CUST105931,N/A,unknown,Month-to-month,No,Credit card,No
CUST100884,12.0,48.34,Two year,DSL,Bank transfer,Yes
CUST101418,40.0,84.38,One year,Fiber optic,Mailed check,Yes
CUST103467,33.0,116.53,One year,DSL,Bank transfer,No
CUST109250,,23.53,Month-to-month,Fiber optic,Mailed check,Yes
CUST100828,58.0,73.86,Month-to-month,No,Credit card,No
CUST104198,22.0,9999.0,month to month,Fiber optic,Bank transfer,No
CUST110588,15.0,78.35,One year,,Bank transfer,No
CUST101398,,63.38,Two year,Fiber optic, electronic check ,Yes
CUST107667,5.0,23.53,Two year,Fiber optic,Bank transfer,Yes
CUST103394,,70.33,Month-to-month,Fiber optic, electronic check , yes
CUST101242,40.0,76.8,Month-to-month,DSL,Electronic check,Yes
CUST106416,11.0,29.14,One year,No,Bank transfer,No
CUST108330,32.0,49.0,Month-to-month,No,Bank transfer, yes
CUST105316,42.0,111.32,Month-to-month,DSL,Bank transfer,Yes
CUST102219,12.0,113.48,Month-to-month,DSL,Bank transfer, yes
CUST105178,13.0,51.94,Two year,DSL,,
CUST109930,11.0,109.36,Month-to-month,DSL,Credit card,No
CUST106722,12.0,76.7,Month-to-month,Fiber optic,Electronic check,No
CUST104505,13.0,110.75,Month-to-month,Fiber optic,Bank transfer,No
CUST108637,17.0,60.37,One year,,Bank transfer,No
CUST101942,10.0,85.65,Two year,Fiber optic,Electronic check,No
CUST104846,37.0,44.81,One year,DSL,Bank transfer,Yes
CUST102016,9.0,98.88,Month-to-month,No,Credit card,Yes
CUST103673,9.0,39.23,Month-to-month,DSL, electronic check ,No
CUST109998,20.0,79.4,Two year,,Electronic check,Yes
CUST102163,9.0,43.73,Two year,Fiber optic,Mailed check,
CUST102633,24.0,115.31,Month-to-month,No,Credit card,No
CUST103712,6.0,60.97,Month-to-month,Fiber optic,Bank transfer,Yes
CUST108169,19.0,43.2,Two year,DSL,Bank transfer,No
CUST108844,48.0,78.55,Two year,DSL,Electronic check,No
CUST105552,21.0,117.18,One year,DSL,Mailed check,No
CUST103949,9.0,73.82,One year,Fiber optic,Credit card,NO 
CUST105512,21.0,59.48,One year,Fiber optic,Credit card,NO 
CUST107443,6.0,87.83,Month-to-month,No,Bank transfer,NO 
CUST103520,16.0,28.8,One year,No,Credit card,Yes
CUST108899,36.0,75.18,Month-to-month,Fiber optic,Mailed check,Yes
CUST105095,58.0,116.28,month to month,Fiber optic,Mailed check,No
CUST110148,2.0,65.94,Month-to-month,DSL,Electronic check,No
CUST107858,11.0,35.14,Month-to-month,No,,No
CUST107647,25.0,82.27,Two year,Fiber optic,Mailed check,No
CUST104065,14.0,68.5,Two year,Fiber optic,Mailed check,Yes
CUST104266,26.0,unknown,One year,Fiber optic,Electronic check,No
CUST105525,39.0,30.98,Two year,DSL,Electronic check,No
CUST100876,26.0,119.76,Month-to-month,DSL,Bank transfer,No
CUST103771,63.0,63.26,Two year,DSL,Credit card,No
CUST110545,20.0,96.19,Two year,Fiber optic,Mailed check,Yes
CUST102786,3.0,80.45,Month-to-month,Fiber optic,Electronic check, yes
CUST109856,24.0,72.19,One year,No,,No
CUST106426,34.0,74.15,,Fiber optic,Bank transfer,No
CUST101230,19.0,9999.0,One year,,Credit card,No
CUST108931,13.0,46.63,Month-to-month,DSL,Bank transfer,No
CUST106369,N/A,51.77,Two year,Fiber optic,Mailed check,NO 
CUST103236,12.0,unknown,One year,Fiber optic,,Yes
CUST106560,5.0,44.56,Month-to-month,Fiber optic,Mailed check,No
CUST105382,22.0,unknown,,Fiber optic,Credit card,No
CUST103678,15.0,45.87,Two year,DSL,Bank transfer,
CUST110352,23.0,59.87,One year,Fiber optic,Electronic check,No
CUST100660,,42.98,Two year,No, electronic check ,Yes
CUST105599,8.0,99.27,Month-to-month,DSL,Electronic check,No
CUST108092,37.0,59.0,Month-to-month,No,Mailed check,
CUST109962,,100.22,One year,Fiber optic,Electronic check,Yes
CUST102481,6.0,40.05,Month-to-month,Fiber optic,Electronic check,Yes
CUST110904,50.0,78.91,Month-to-month,Fiber optic,,No
CUST106809,19.0,41.8,Month-to-month,No,Electronic check,No
CUST104892,27.0,52.66,Month-to-month,No,Bank transfer,No
CUST100403,41.0,114.36,Two year,No,Electronic check,Yes
CUST103510,101.0,109.68,Month-to-month,DSL,Credit card,Yes
CUST103066,14.0,32.0,Two year,No,Electronic check,No
CUST108213,17.0,62.96,Two year,Fiber optic,,
CUST100241,4.0,64.67,Month-to-month,,Credit card,No
CUST101174,20.0,76.53,Month-to-month,Fiber optic,Credit card,No
CUST108930,22.0,107.75,Month-to-month,No,Bank transfer,No
CUST101044,3.0,44.46,month to month,DSL,Mailed check,No
CUST109489,5.0,83.06,One year,DSL,Mailed check,No
CUST107634,N/A,58.67,Month-to-month,DSL,Bank transfer,Yes
CUST110562,49.0,115.02,Month-to-month,No,Bank transfer,No
CUST106680,12.0,54.85,One year,Fiber optic,Mailed check,No
CUST107432,,114.56,Month-to-month,No,Mailed check,Yes
CUST109427,58.0,50.3,Month-to-month,Fiber optic,Electronic check,No
CUST108087,45.0,76.71,Two year,Fiber optic,Mailed check,No
CUST105651,26.0,48.53,Two year,Fiber optic,Mailed check,No
CUST100556,2.0,55.42,Month-to-month,,Electronic check,Yes
CUST100669,15.0,80.5,Two year,DSL,Mailed check,No
CUST101782,24.0,69.95,One year,DSL,Electronic check,No
CUST110434,24.0,54.11,Month-to-month,DSL,Electronic check,No
CUST103243,11.0,61.56,One year,Fiber optic,Mailed check,No
CUST110713,6.0,62.32,One year,DSL,Electronic check,No
CUST109927,17.0,34.79,One year,DSL,Credit card,No
CUST107043,29.0,26.6,,DSL,Credit card,Yes
CUST100703,20.0,95.91,,Fiber optic,Bank transfer,No
CUST103035,22.0,,Month-to-month,Fiber optic,Credit card,No
CUST102021,9.0,51.83,Month-to-month,No,Bank transfer,Yes
CUST101650,21.0,114.4,Two year,,Mailed check,No
CUST104707,21.0,95.38,Month-to-month,DSL,Mailed check,Yes
CUST110059,30.0,31.25,Month-to-month,Fiber optic,Credit card,No
CUST109406,58.0,unknown,Month-to-month,Fiber optic,Electronic check,Yes
CUST106302,24.0,39.03,Month-to-month,Fiber optic,Mailed check,No
CUST106498,17.0,106.08,Month-to-month,Fiber optic,Mailed check,Yes
CUST101053,12.0,27.66,Two year,DSL,Bank transfer,No
CUST100893,N/A,49.5,One year,DSL,Bank transfer,No
CUST101335,4.0,35.86,Month-to-month,Fiber optic,Credit card,No
CUST108478,20.0,51.01,One year,Fiber optic,Credit card,No
CUST108664,3.0,unknown,Two year,Fiber optic,Credit card, yes
CUST107961,20.0,57.71,Month-to-month,DSL,Electronic check,Yes
CUST105037,32.0,116.86,Two year,Fiber optic,Electronic check,No
CUST103038,40.0,84.79,Month-to-month,,Mailed check,No
CUST107705,8.0,79.74,Month-to-month,No,Electronic check,Yes
CUST101554,19.0,,Two year,No,Bank transfer,Yes
CUST100184,47.0,58.43,One year,,Mailed check,No
CUST108095,24.0,48.19,,DSL,Bank transfer,Yes
CUST107278,21.0,82.92,One year,DSL,Credit card,No
CUST105937,52.0,108.47,Two year,Fiber optic,Credit card,Yes
CUST105415,11.0,97.37,Two year,,Electronic check,Yes
CUST105671,11.0,42.15,Month-to-month,DSL,,Yes
CUST104602,38.0,28.3,Two year,Fiber optic,Bank transfer,No
CUST105666,25.0,112.86,Month-to-month,Fiber optic,Credit card,No
CUST109867,32.0,118.92,month to month,Fiber optic,Mailed check,No
CUST100331,58.0,40.44,Two year,No,Bank transfer,No
CUST107446,27.0,106.19,Two year,Fiber optic,Credit card,Yes
CUST108405,53.0,33.82,One year,No,Electronic check,Yes
CUST110786,10.0,108.48,Month-to-month,,Electronic check,
CUST103388,13.0,112.4,Month-to-month,,Credit card,No
CUST102082,8.0,108.84,One year,DSL,Electronic check,No
CUST109447,31.0,,Month-to-month,DSL,,No
CUST102379,20.0,87.6,month to month,DSL,Credit card, yes
CUST107944,35.0,105.47,Month-to-month,DSL,Mailed check,No
CUST104576,35.0,102.01,Month-to-month,Fiber optic,Credit card,Yes
CUST103805,40.0,27.85,Two year,Fiber optic,Mailed check,No
CUST110402,23.0,27.91,Month-to-month,,Credit card,No
CUST102869,11.0,89.5,,DSL,Mailed check,No
CUST110175,25.0,112.67,One year,Fiber optic,Credit card,No
CUST102935,16.0,55.31,Month-to-month,Fiber optic,Bank transfer,Yes
CUST103737,2.0,33.01,Month-to-month,,Credit card,No
CUST109171,N/A,87.14,Month-to-month,DSL,Mailed check,No
CUST109130,27.0,78.11,Month-to-month,DSL,Bank transfer,No
CUST100146,36.0,110.27,Month-to-month,DSL,Credit card,No
CUST103126,18.0,118.18,Two year,No,Mailed check,
CUST107683,8.0,30.79,One year,DSL,Bank transfer,Yes
CUST110112,4.0,59.63,Two year,DSL,Bank transfer,No
CUST103385,20.0,56.1,Month-to-month,No,Mailed check,Yes
CUST107401,17.0,30.29,Two year,DSL,Bank transfer,NO 
CUST102978,36.0,35.0,Month-to-month,Fiber optic,Credit card,No
CUST110330,10.0,91.13,One year,Fiber optic,Credit card,No
CUST101866,22.0,113.81,Month-to-month,DSL,Electronic check,Yes
CUST109936,27.0,112.56,Two year,No,Mailed check,Yes
CUST100879,1.0,87.35,,DSL,Credit card,Yes
CUST100037,15.0,28.93,Month-to-month,Fiber optic,Bank transfer,No
CUST109061,26.0,49.67,month to month,Fiber optic,,No
CUST108022,85.0,77.27,Month-to-month,No,Mailed check,No
CUST107310,13.0,86.46,month to month,No,Mailed check,No
CUST108297,8.0,54.6,Month-to-month,No,Electronic check,No
CUST109126,23.0,53.59,Month-to-month,Fiber optic,Bank transfer,No
CUST104002,12.0,64.02,One year,DSL,Credit card,
CUST100842,12.0,59.21,Two year,Fiber optic,Mailed check,No
CUST110393,21.0,100.96,month to month,No,Mailed check,Yes
CUST100414,22.0,96.63,Month-to-month,, electronic check , yes
CUST109330,24.0,93.64,One year,No,Bank transfer,No
CUST104626,44.0,24.3,Month-to-month,DSL,Electronic check,No
CUST100806,16.0,61.07,Month-to-month,No,Electronic check,No
CUST110106,18.0,60.52,,DSL,Electronic check, yes
CUST109710,18.0,48.42,Month-to-month,Fiber optic,Credit card,No
CUST105517,7.0,39.52,One year,No,Electronic check,No
CUST103877,47.0,56.99,month to month,Fiber optic,Credit card,No
CUST109167,31.0,70.04,One year,Fiber optic,Electronic check,No
CUST102566,19.0,67.49,Month-to-month,Fiber optic,Bank transfer,Yes
CUST102400,20.0,32.9,One year,,Bank transfer,No
CUST104559,,60.1,Month-to-month,No,Mailed check,No
CUST100213,26.0,,One year,,Electronic check,No
CUST105538,15.0,98.47,Two year,No,Credit card,No
CUST109401,20.0,95.76,,No,Bank transfer,No
CUST107643,25.0,28.7,Month-to-month,Fiber optic,Mailed check, yes
CUST105024,20.0,70.22,month to month,DSL,Mailed check,Yes
CUST104545,14.0,35.46,Month-to-month,Fiber optic,Credit card,No
CUST107999,28.0,88.05,Month-to-month,Fiber optic,Mailed check,Yes
CUST108690,23.0,63.04,Month-to-month,DSL,Mailed check,No
CUST103140,22.0,57.27,month to month,DSL,Electronic check,No
CUST101021,,,Month-to-month,No, electronic check ,No
CUST105515,25.0,68.58,Two year,DSL,Electronic check,No
CUST105616,79.0,119.26,Month-to-month,DSL,Mailed check,Yes
CUST101091,49.0,24.32,Month-to-month,DSL,Bank transfer,No
CUST107656,16.0,113.26,Two year,No,Electronic check,No
CUST108629,9.0,22.89,Month-to-month,Fiber optic,Electronic check,No
CUST107863,31.0,48.56,Month-to-month,DSL,Electronic check,No
CUST103853,43.0,101.39,Month-to-month,No,Credit card,No
CUST103375,9.0,104.09,Two year,Fiber optic,Credit card,No
CUST109826,54.0,,One year,No,Bank transfer,Yes
CUST100795,15.0,9999.0,Two year,DSL,Bank transfer,No
CUST105273,14.0,82.72,Month-to-month,Fiber optic,Credit card,No
CUST101986,41.0,28.94,Month-to-month,Fiber optic,Credit card,Yes
CUST103875,15.0,84.22,Month-to-month,Fiber optic,Bank transfer,No
CUST102088,3.0,82.63,Two year,DSL,Mailed check,Yes
CUST102908,42.0,110.53,Month-to-month,DSL,Bank transfer,No
CUST109733,9.0,43.45,month to month,DSL,Mailed check,No
CUST101489,32.0,,One year,Fiber optic,Mailed check,Yes
CUST108647,29.0,95.72,Month-to-month,DSL,Credit card,Yes
CUST100413,3.0,74.22,Month-to-month,DSL,Credit card,No
CUST108789,9.0,41.7,One year,DSL,Bank transfer,Yes
CUST104910,13.0,88.73,One year,DSL,Electronic check,Yes
